"time","$cse55","Axle.stabar.stabar_deflection.phi","left_linear_actuator.position.s_ref","left_wheel_kin_telemetry.Fx","left_wheel_kin_telemetry.Fy","left_wheel_kin_telemetry.caster","left_wheel_kin_telemetry.gamma","left_wheel_kin_telemetry.kpi","left_wheel_kin_telemetry.mech_scrub","left_wheel_kin_telemetry.mech_trail","left_wheel_kin_telemetry.toe","right_linear_actuator.position.s_ref","right_wheel_kin_telemetry.Fx","right_wheel_kin_telemetry.Fy","right_wheel_kin_telemetry.caster","right_wheel_kin_telemetry.gamma","right_wheel_kin_telemetry.jacking","right_wheel_kin_telemetry.kpi","right_wheel_kin_telemetry.mech_scrub","right_wheel_kin_telemetry.mech_trail","right_wheel_kin_telemetry.spring_length","right_wheel_kin_telemetry.toe","left_wheel_kin_telemetry.jacking","left_wheel_kin_telemetry.jounce","left_wheel_kin_telemetry.roll","left_wheel_kin_telemetry.spring_length","left_wheel_kin_telemetry.stabar_angle","right_wheel_kin_telemetry.jounce","right_wheel_kin_telemetry.roll","right_wheel_kin_telemetry.stabar_angle"
0,0,0,0,0,0,-0.002275956240889471,0,0.2720323315945871,-0.004132598421052625,-0.005354662873399807,0,0,0,0,-0.002275956240889471,0,-2524.662825741854,0.2720323315945871,-0.004132598421052625,-0.005354662873399807,0.2470000027292781,0,-2524.662825741854,0,-0,0.2470000027292781,0,0,-0,0
0,0,0,0,0,0,-0.002275956240889471,0,0.2720323315945871,-0.004132598421052625,-0.005354662873399807,0,0,0,0,-0.002275956240889471,0,-2524.662825741854,0.2720323315945871,-0.004132598421052625,-0.005354662873399807,0.2470000027292781,0,-2524.662825741854,0,-0,0.2470000027292781,0,0,-0,0
7.361361991361021e-10,0,0,0,0,0,-0.002275956240889471,2.824427661240835e-19,0.2720323315945871,-0.004132598421052625,-0.005354662873399807,2.87675312016211e-20,0,0,0,-0.002275956240889471,-2.824416983027577e-19,-2524.427242106341,0.2720323315945871,-0.004132598421052625,-0.005354662873399807,0.2470000027292781,-2.876766739944826e-20,-2524.427242106341,0,-0,0.2470000027292781,0,0,-0,0
2.208408597408306e-09,0,0,0,0,0,-0.002275956240889471,1.579096169272614e-18,0.2720323315945871,-0.004132598421052625,-0.005354662873399807,1.503226961923148e-19,0,0,0,-0.002275956240889471,-1.579084271264639e-18,-2523.956130019145,0.2720323315945871,-0.004132598421052625,-0.005354662873399807,0.2470000027292781,-1.503242136761776e-19,-2523.956130019145,0,-0,0.2470000027292781,0,0,-0,0
5.152953393952715e-09,0,-2.58544360599291e-16,0,0,0,-0.002275956240889471,8.198495294675874e-18,0.2720323315945871,-0.004132598421052625,-0.005354662873399807,6.70916000441268e-19,0,0,0,-0.002275956240889471,-8.198313262768645e-18,-2523.014183152094,0.2720323315945871,-0.004132598421052625,-0.005354662873399807,0.2470000027293413,-6.709392161678376e-19,-2523.014183152094,0,-0,0.2470000027293413,-2.58544360599291e-16,0,-0,-2.58544360599291e-16
1.104204298704153e-08,0,3.857230399447404e-16,0,0,0,-0.002275956240889471,4.198088337069596e-17,0.2720323315945871,-0.004132598421052625,-0.005354662873399807,2.10423813558492e-18,0,0,0,-0.002275956240889471,-4.19766393696203e-17,-2521.131344607325,0.2720323315945871,-0.004132598421052625,-0.005354662873399807,0.2470000027296493,-2.104779377158042e-18,-2521.131344607325,0,-0,0.2470000027296493,3.857230399447404e-16,0,-0,3.857230399447404e-16
2.282022217321916e-08,0,4.263888448980233e-15,0,0,0,-0.002275956240889471,2.262738283492168e-16,0.2720323315945871,-0.004132598421052625,-0.005354662873399807,2.515886558014957e-18,0,0,0,-0.002275956240889471,-2.261995497285792e-16,-2517.370017332394,0.2720323315945871,-0.004132598421052625,-0.005354662873399807,0.2470000027307882,-2.525360073138178e-18,-2517.370017332394,0,-0,0.2470000027307882,4.263888448980233e-15,0,-0,4.263888448980233e-15
4.637658054557443e-08,0,4.602089618868077e-14,0,0,0,-0.002275956240889472,1.335231382160164e-15,0.2720323315945884,-0.004132598421052625,-0.005354662873399807,-4.139716313853957e-17,0,0,0,-0.002275956240889472,-1.333997420463365e-15,-2509.864703022668,0.2720323315945884,-0.004132598421052625,-0.005354662873399807,0.2470000027355543,4.123978620102091e-17,-2509.864703022668,0,-0,0.2470000027355543,4.602089618868077e-14,0,-0,4.602089618868077e-14
9.348929729028496e-08,0,5.645337049818207e-13,0,0,0,-0.00227595624089072,8.69971317748096e-15,0.2720323315945958,-0.004132598421052625,-0.005354662873399807,-5.864488281402305e-16,0,0,0,-0.00227595624089072,-8.679660122041304e-15,-2494.923221057097,0.2720323315945958,-0.004132598421052625,-0.005354662873399807,0.2470000027546286,5.838912306282735e-16,-2494.923221057097,0,-0,0.2470000027546286,5.645337049818207e-13,0,-0,5.645337049818207e-13
1.87714730779706e-07,0,4.530604199942713e-12,0,0,0,-0.002275956240893241,6.142043439068869e-14,0.2720323315946487,-0.004132598421052625,-0.005354662873399807,-5.724849946939279e-15,0,0,0,-0.002275956240893241,-6.109881304909069e-14,-2465.314241585713,0.2720323315946481,-0.004132598421052625,-0.005354662873399807,0.2470000028308059,5.683828710314218e-15,-2465.314241585713,0,-0,0.2470000028308059,4.530604199942713e-12,0,-0,4.530604199942713e-12
