"time","$cse55","Axle.stabar.stabar_deflection.phi","left_linear_actuator.position.s_ref","left_wheel_kin_telemetry.Fx","left_wheel_kin_telemetry.Fy","left_wheel_kin_telemetry.caster","left_wheel_kin_telemetry.gamma","left_wheel_kin_telemetry.kpi","left_wheel_kin_telemetry.mech_scrub","left_wheel_kin_telemetry.mech_trail","left_wheel_kin_telemetry.toe","right_linear_actuator.position.s_ref","right_wheel_kin_telemetry.Fx","right_wheel_kin_telemetry.Fy","right_wheel_kin_telemetry.caster","right_wheel_kin_telemetry.gamma","right_wheel_kin_telemetry.jacking","right_wheel_kin_telemetry.kpi","right_wheel_kin_telemetry.mech_scrub","right_wheel_kin_telemetry.mech_trail","right_wheel_kin_telemetry.spring_length","right_wheel_kin_telemetry.toe","left_wheel_kin_telemetry.jacking","left_wheel_kin_telemetry.jounce","left_wheel_kin_telemetry.roll","left_wheel_kin_telemetry.spring_length","left_wheel_kin_telemetry.stabar_angle","right_wheel_kin_telemetry.jounce","right_wheel_kin_telemetry.roll","right_wheel_kin_telemetry.stabar_angle"
9.009052284349956,0,0.0005110183280301834,0,4954.738578250222,0,0.03996503650988463,0.0168857348866627,0.20190410420569,0.02657922593670758,0.005078583009132496,8.030114111631006e-05,0,4954.738578250222,0,0.03997028308135496,-0.01814899852290949,177.0495461088723,0.20312947123955,0.02659113495228393,0.005051979685108762,0.1793953773557382,0.0008692664192537736,177.0495461088723,0,-0,0.1793953773557382,0.0005110183280301834,0,-0,0.0005110183280301834
9.00925367969365,0,0.0005108973516047719,0,4953.73160153175,0,0.03996487488508405,0.01688585861614943,0.2019042250373818,0.02657922699111304,0.00507858177666115,8.026092048469562e-05,0,4953.73160153175,0,0.03997012091964221,-0.01814883064969216,177.0449553863347,0.2031293123944422,0.02659113285670534,0.005051986628098803,0.1793953850191326,0.0008690110983789475,177.0449553863347,0,-0,0.1793953850191326,0.0005108973516047719,0,-0,0.0005108973516047719
9.009455075037344,0,0.0005107792831494929,0,4952.724624813279,0,0.03996470927867631,0.01688598082673782,0.2019043444772573,0.0265792280203998,0.005078580650555285,8.022466632964879e-05,0,4952.724624813279,0,0.03996995482531802,-0.01814866728537032,177.0386580828562,0.2031291575480575,0.0265911308537552,0.005051993242950878,0.1793953925729948,0.0008687678908340688,177.0386580828562,0,-0,0.1793953925729948,0.0005107792831494929,0,-0,0.0005107792831494929
9.009656470381039,0,0.0005106656131040683,0,4951.717648094806,0,0.03996454037289682,0.01688610093043648,0.2019044620442182,0.02657922900723919,0.005078579699080997,8.019491482418126e-05,0,4951.717648094806,0,0.03996978532767751,-0.01814851086311395,177.031920384716,0.2031290088760474,0.02659112899077143,0.00505199935250917,0.1793953999659597,0.0008685433566641492,177.031920384716,0,-0,0.1793953999659597,0.0005106656131040683,0,-0,0.0005106656131040683
9.009857865724733,0,0.0005105570754471308,0,4950.710671376335,0,0.03996436982805091,0.01688621878625769,0.2019045776586524,0.0265792299427664,0.005078578954780395,8.017287022390782e-05,0,4950.710671376335,0,0.03996961397290159,-0.0181483626034083,177.0265553933139,0.2031288674235694,0.02659112729746016,0.00505200483125581,0.1793954071811528,0.0008683421725142926,177.0265553933139,0,-0,0.1793954071811528,0.0005105570754471308,0,-0,0.0005105570754471308
9.010059261068427,0,0.0005104537701839126,0,4949.703694657863,0,0.03996419973488741,0.0168863344368517,0.2019046913658398,0.0265792308268914,0.005078578408726241,8.015818290781536e-05,0,4949.703694657863,0,0.03996944283443777,-0.01814822262059398,177.024270463938,0.2031287332248154,0.02659112578481793,0.005052009616101263,0.1793954142222585,0.0008681667185514894,177.024270463938,0,-0,0.1793954142222585,0.0005104537701839126,0,-0,0.0005104537701839126
9.010260656412122,0,0.0005103552914471182,0,4948.696717939391,0,0.03996403179059769,0.01688644800688951,0.2019048032539706,0.02657923166513809,0.005078578027881986,8.014960380699661e-05,0,4948.696717939391,0,0.03996927364306738,-0.01814809018417169,177.0258450938687,0.2031286055968195,0.02659112444236023,0.005052013731780934,0.1793954211032316,0.000868016107966728,177.0258450938687,0,-0,0.1793954211032316,0.0005103552914471182,0,-0,0.0005103552914471182
9.010663447099512,0,0.0005101692130566808,0,4946.68276450244,0,0.03996370395825027,0.01688667025832086,0.2019050227285194,0.02657923323750744,0.005078577620782503,8.014551279921108e-05,0,4946.68276450244,0,0.03996894278201834,-0.01814784222725867,177.0384708952822,0.2031283650983659,0.02659112213479153,0.005052020468021053,0.1793954344928873,0.0008677704164440341,177.0384708952822,0,-0,0.1793954344928873,0.0005101692130566808,0,-0,0.0005101692130566808
9.011066237786903,0,0.0005099878429206638,0,4944.668811065487,0,0.03996338184529616,0.01688688990068411,0.201905239847352,0.02657923476224777,0.00507857735584165,8.014661616077911e-05,0,4944.668811065487,0,0.03996861729684293,-0.01814760147555797,177.0536512573426,0.2031281310338905,0.02659111996810082,0.005052026656759817,0.1793954476899604,0.0008675450396453349,177.0536512573426,0,-0,0.1793954476899604,0.0005099878429206638,0,-0,0.0005099878429206638
9.011469028474293,0,0.000509799637119967,0,4942.654857628535,0,0.03996305739797931,0.01688711228234351,0.2019054593492193,0.02657923634898929,0.005078576862876318,8.01392788771056e-05,0,4942.654857628535,0,0.03996828960754038,-0.01814735002993006,177.0617519083024,0.203127887732274,0.02659111755033217,0.005052033841054321,0.1793954611016611,0.0008672826861952698,177.0617519083024,0,-0,0.1793954611016611,0.000509799637119967,0,-0,0.000509799637119967
