"time","$cse55","Axle.stabar.stabar_deflection.phi","left_linear_actuator.position.s_ref","left_wheel_kin_telemetry.Fx","left_wheel_kin_telemetry.Fy","left_wheel_kin_telemetry.caster","left_wheel_kin_telemetry.gamma","left_wheel_kin_telemetry.kpi","left_wheel_kin_telemetry.mech_scrub","left_wheel_kin_telemetry.mech_trail","left_wheel_kin_telemetry.toe","right_linear_actuator.position.s_ref","right_wheel_kin_telemetry.Fx","right_wheel_kin_telemetry.Fy","right_wheel_kin_telemetry.caster","right_wheel_kin_telemetry.gamma","right_wheel_kin_telemetry.jacking","right_wheel_kin_telemetry.kpi","right_wheel_kin_telemetry.mech_scrub","right_wheel_kin_telemetry.mech_trail","right_wheel_kin_telemetry.spring_length","right_wheel_kin_telemetry.toe","left_wheel_kin_telemetry.jacking","left_wheel_kin_telemetry.jounce","left_wheel_kin_telemetry.roll","left_wheel_kin_telemetry.spring_length","left_wheel_kin_telemetry.stabar_angle","right_wheel_kin_telemetry.jounce","right_wheel_kin_telemetry.roll","right_wheel_kin_telemetry.stabar_angle"
0,0,0,0,0,0,0.1117737306342074,0,0.1406890067175974,0.009452178814365775,0.007620197462188116,0,0,0,0,0.1117737306342074,0,-1965.924329770427,0.1406890067175974,0.009452178814365775,0.007620197462188116,0.2470000027292781,0,-1965.924329770427,0,-0,0.2470000027292781,0,0,-0,0
0,0,0,0,0,0,0.1117737306342074,0,0.1406890067175974,0.009452178814365775,0.007620197462188116,0,0,0,0,0.1117737306342074,0,-1965.924329770427,0.1406890067175974,0.009452178814365775,0.007620197462188116,0.2470000027292781,0,-1965.924329770427,0,-0,0.2470000027292781,0,0,-0,0
9.474345959091966e-10,0,0,0,0,0,0.1117737306342074,3.932586222858675e-19,0.1406890067175974,0.009452178814365775,0.007620197462188116,8.438139765770364e-20,0,0,0,0.1117737306342074,-3.932577166183612e-19,-1965.701047767252,0.1406890067175974,0.009452178814365775,0.007620197462188116,0.2470000027292781,-8.438183400516512e-20,-1965.701047767252,0,-0,0.2470000027292781,0,0,-0,0
2.84230378772759e-09,0,0,0,0,0,0.1117737306342074,2.178996182757365e-18,0.1406890067175974,0.009452178814365775,0.007620197462188116,4.368488949296859e-19,0,0,0,0.1117737306342074,-2.178986091615235e-18,-1965.254541675462,0.1406890067175974,0.009452178814365775,0.007620197462188116,0.2470000027292781,-4.368537560103152e-19,-1965.254541675462,0,-0,0.2470000027292781,0,0,-0,0
6.632042171364377e-09,0,-1.296908804923374e-15,0,0,0,0.1117737306342074,1.110827927080593e-17,0.1406890067175974,0.009452178814365775,0.007620197462188116,1.90424991064676e-18,0,0,0,0.1117737306342074,-1.110812487909267e-17,-1964.36182062684,0.1406890067175974,0.009452178814365775,0.007620197462188116,0.2470000027293498,-1.904324273865803e-18,-1964.36182062684,0,-0,0.2470000027293498,-1.296908804923374e-15,0,-0,-1.296908804923374e-15
1.421151893863795e-08,0,-1.165543123661037e-15,0,0,0,0.1117737306342074,5.43908672266867e-17,0.1406890067175974,0.009452178814365775,0.007620197462187894,5.329714261067589e-18,0,0,0,0.1117737306342074,-5.43872684077616e-17,-1962.577486348892,0.1406890067175974,0.009452178814365775,0.007620197462187894,0.2470000027296992,-5.331448002740728e-18,-1962.577486348892,0,-0,0.2470000027296992,-1.165543123661037e-15,0,-0,-1.165543123661037e-15
2.93704724731851e-08,0,4.005344088430308e-15,0,0,0,0.1117737306342074,2.766480268622873e-16,0.1406890067175974,0.009452178814365886,0.007620197462187894,-5.803941398319543e-19,0,0,0,0.1117737306342074,-2.765850487478392e-16,-1959.013384026521,0.1406890067175974,0.009452178814365886,0.007620197462187894,0.2470000027309914,5.500584427350023e-19,-1959.013384026521,0,-0,0.2470000027309914,4.005344088430308e-15,0,-0,4.005344088430308e-15
5.968837954227938e-08,0,4.705926063353303e-14,0,0,0,0.1117737306342074,1.52711571289136e-15,0.1406890067175987,0.009452178814365886,0.007620197462187672,-1.901236283723791e-16,0,0,0,0.1117737306342074,-1.526069854619264e-15,-1951.903379354499,0.1406890067175987,0.009452178814365886,0.007620197462187672,0.2470000027363966,1.896198621792121e-16,-1951.903379354499,0,-0,0.2470000027363966,4.705926063353303e-14,0,-0,4.705926063353303e-14
1.20324193680468e-07,0,5.641437949635699e-13,0,0,0,0.1117737306342087,9.35445832309455e-15,0.1406890067176069,0.009452178814365775,0.007620197462187672,-2.289083780820916e-15,0,0,0,0.1117737306342088,-9.337474355133421e-15,-1937.755920252595,0.1406890067176069,0.009452178814365775,0.007620197462187672,0.2470000027580184,2.280902987648578e-15,-1937.755920252595,0,-0,0.2470000027580184,5.641437949635699e-13,0,-0,5.641437949635699e-13
2.415958219568451e-07,0,4.515218717647821e-12,0,0,0,0.1117737306342272,6.303042315378846e-14,0.1406890067176582,0.009452178814366108,0.007620197462187672,-2.139904759429208e-14,0,0,0,0.1117737306342272,-6.275841533196829e-14,-1909.748277158824,0.1406890067176581,0.009452178814366108,0.007620197462187894,0.2470000028443055,2.126802575529348e-14,-1909.748277158824,0,-0,0.2470000028443055,4.515218717647821e-12,0,-0,4.515218717647821e-12
